,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,gender,SeniorCitizen,Partner,Dependents,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year
6196,69,1,1,110.05,7430.75,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
6197,17,1,0,51.5,900.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6198,25,1,0,25.5,630.6,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
6199,43,1,1,89.55,3856.75,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
6200,59,1,0,19.5,1222.65,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
6201,5,1,0,80.7,374.8,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
6202,21,1,0,77.5,1625.0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
6203,69,1,1,105.1,7234.8,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0
6204,13,0,1,25.15,331.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6205,42,1,1,95.25,3959.35,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
6206,52,1,1,95.65,5088.4,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
6207,46,1,0,85.0,3969.4,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6208,61,1,1,80.8,4860.85,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6209,29,0,1,24.85,788.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6210,25,1,1,54.75,1266.35,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
6211,5,1,1,85.75,470.95,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0
6212,15,0,0,50.75,688.2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
6213,19,1,0,20.15,387.7,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
6214,44,1,0,20.05,845.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6215,6,1,1,98.25,560.6,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
6216,58,1,0,71.6,4230.25,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
6217,62,1,1,81.45,4983.05,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
6218,70,0,1,58.4,4113.15,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
6219,1,0,1,25.7,25.7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6220,10,0,0,53.7,521.0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1
6221,26,1,1,19.6,471.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6222,66,1,0,89.4,5976.9,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6223,7,1,1,69.0,506.9,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
6224,51,1,0,84.2,4299.75,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
6225,72,1,1,106.1,7548.6,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1
6226,65,1,0,25.75,1654.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6227,2,1,0,46.05,80.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6228,70,1,0,64.95,4551.5,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6229,72,1,1,85.45,6227.5,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
6230,1,1,0,20.05,20.05,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
6231,1,1,1,76.4,76.4,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0
6232,5,1,1,100.5,514.0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
6233,3,1,0,20.7,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6234,58,1,1,25.3,1474.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6235,22,0,0,40.05,880.2,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0
6236,33,1,1,100.6,3270.25,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
6237,1,1,0,69.95,69.95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6238,54,1,0,74.0,3919.15,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
6239,72,1,1,99.4,7285.7,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1
6240,1,1,1,93.3,93.3,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
6241,3,1,1,49.15,169.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6242,72,1,0,107.45,7658.3,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1
6243,72,1,1,83.6,5959.3,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1
6244,54,1,1,99.05,5295.7,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
6245,59,1,1,80.1,4693.2,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0
6246,54,1,1,65.3,3512.9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6247,60,1,1,89.55,5231.2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
6248,60,0,0,60.8,3603.45,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1
6249,3,1,0,74.5,217.45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6250,69,1,0,99.15,6875.35,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
6251,1,1,0,19.25,19.25,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
6252,50,0,1,39.45,2021.35,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
6253,56,0,1,44.85,2564.95,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
6254,60,1,1,97.2,5611.75,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1
6255,69,1,1,110.55,7610.1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
6256,1,0,0,35.05,35.05,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
6257,1,1,1,73.0,73.0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
6258,3,1,1,19.9,45.75,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6259,60,1,0,76.95,4543.95,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1
6260,13,0,0,35.4,450.4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
6261,62,1,0,20.45,1297.35,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
6262,45,1,0,96.75,4442.75,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
6263,25,0,0,54.2,1423.15,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
6264,44,1,0,100.1,4378.35,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
6265,2,1,1,45.25,74.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6266,33,1,1,83.85,2716.3,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
6267,1,1,1,70.1,70.1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6268,22,1,0,20.85,450.65,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6269,35,0,1,33.45,1175.85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6270,29,1,0,20.2,558.8,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
6271,27,1,1,85.9,2220.1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
6272,54,1,1,61.0,3283.05,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6273,2,1,1,70.65,142.35,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
6274,57,1,1,86.9,4939.25,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
6275,62,1,0,69.4,4237.5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6276,15,1,0,20.35,335.95,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
6277,2,1,0,20.35,33.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6278,70,1,1,104.3,7188.5,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
6279,21,1,1,44.95,926.25,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
6280,23,1,1,49.45,1119.35,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
6281,6,1,0,20.6,116.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
6282,4,1,0,19.55,68.8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
6283,3,1,1,99.0,287.4,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
6284,23,1,1,93.5,2341.55,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
6285,26,0,0,54.55,1362.85,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
6286,8,1,0,20.05,163.6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
6287,26,1,1,83.95,2254.2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6288,2,1,1,79.45,145.15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6289,67,1,0,116.2,7752.3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1
6290,71,1,1,93.7,6585.35,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
6291,59,1,0,79.85,4786.1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
6292,39,1,0,100.0,3835.55,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0
6293,21,1,0,19.6,397.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6294,1,1,0,19.7,19.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6295,48,1,0,20.2,1027.25,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
6296,31,0,1,50.4,1580.1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
6297,64,1,0,113.35,7222.75,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0
6298,46,1,1,80.0,3769.7,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6299,52,1,1,80.95,4233.95,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
6300,67,1,1,24.9,1680.25,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
6301,67,1,0,54.9,3725.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6302,5,1,0,75.55,413.65,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6303,71,1,0,109.25,7707.7,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
6304,9,1,1,77.65,714.15,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6305,26,1,1,95.0,2497.2,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
6306,71,1,1,116.3,8309.55,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
6307,32,1,0,19.9,601.55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6308,2,1,0,70.35,139.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6309,71,1,0,25.6,1888.25,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
6310,60,0,1,44.45,2773.9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
6311,55,1,1,100.15,5409.75,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0
6312,54,1,1,105.4,5643.4,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0
6313,2,1,1,95.85,197.7,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
6314,6,1,1,73.85,401.3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6315,48,1,1,70.1,3238.4,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1
6316,63,1,0,25.25,1573.05,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
6317,1,1,1,79.15,79.15,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6318,12,1,0,21.05,235.8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
6319,54,0,1,24.95,1364.75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6320,30,1,1,64.5,1985.15,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0
6321,30,1,0,19.65,655.85,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
6322,4,1,1,79.0,303.15,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
6323,40,1,1,105.95,4335.2,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
6324,9,1,1,75.85,647.5,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0
6325,17,1,0,91.85,1574.45,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0
6326,62,0,1,43.6,2748.7,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
6327,28,1,1,91.25,2483.65,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
6328,70,1,0,89.75,6367.2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
6329,46,1,1,104.4,4904.2,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
6330,23,1,0,90.15,2044.95,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0
6331,47,0,0,40.3,1794.8,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
6332,68,1,1,105.25,7173.15,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1
6333,60,1,1,106.0,6441.4,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0
6334,67,1,1,104.0,7039.05,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1
6335,14,1,1,69.65,921.4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
6336,57,1,1,74.3,4018.35,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
6337,55,1,0,100.9,5448.6,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0
6338,1,1,1,20.25,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6339,1,1,1,49.9,49.9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6340,23,1,1,96.9,2085.45,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
6341,13,1,1,100.35,1358.85,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
6342,47,1,1,104.1,5135.15,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
6343,38,1,0,20.1,730.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
6344,38,1,1,74.95,2869.85,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
6345,2,1,1,56.55,118.25,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
6346,1,1,1,49.25,49.25,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
6347,15,1,1,68.6,1108.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6348,26,1,1,69.05,1815.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6349,35,1,0,19.7,730.4,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
6350,3,1,1,20.05,75.45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6351,50,1,0,103.7,5071.05,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0
6352,42,1,1,94.4,4014.6,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
6353,10,1,1,54.95,568.85,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6354,61,1,0,93.7,5860.7,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
6355,68,1,0,110.25,7279.35,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
6356,10,1,1,98.9,1064.95,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0
6357,65,1,0,89.75,5769.6,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
6358,72,1,1,80.45,5886.85,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
6359,55,1,0,79.4,4238.45,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
6360,1,1,1,20.3,20.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6361,7,1,0,62.8,418.3,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6362,2,1,1,74.9,136.05,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6363,9,1,1,74.85,708.2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6364,27,1,1,25.85,788.55,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
6365,7,1,1,101.95,700.85,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
6366,64,1,1,68.3,4378.8,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
6367,70,0,0,48.4,3442.8,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6368,2,1,1,94.0,181.7,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
6369,67,1,1,105.05,7171.7,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
6370,45,1,1,89.3,4016.85,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
6371,24,1,0,25.15,553.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
6372,4,1,0,19.5,96.85,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
6373,44,1,1,92.95,4122.9,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
6374,72,1,1,20.7,1482.3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
6375,1,1,1,74.3,74.3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6376,66,1,0,19.35,1240.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6377,1,0,1,44.65,44.65,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6378,13,1,0,84.05,1095.3,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
6379,10,1,1,80.7,788.8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6380,65,1,1,104.35,6578.55,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
6381,1,1,0,19.55,19.55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6382,38,1,0,74.05,2802.3,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0
6383,23,0,0,40.1,857.75,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
6384,10,1,0,20.1,184.4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
6385,4,1,1,101.7,364.55,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
6386,72,1,1,83.55,6093.3,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
6387,35,1,0,56.85,1861.1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
6388,1,1,0,20.4,20.4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6389,58,1,0,19.55,1079.65,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
6390,70,1,1,106.15,7475.1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
6391,38,1,0,78.95,2862.55,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
6392,60,0,1,49.75,3069.45,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0
6393,26,1,1,92.4,2349.8,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6394,8,1,0,58.2,469.25,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6395,41,1,1,102.6,4213.35,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
6396,36,1,1,91.95,3301.05,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0
6397,54,1,0,65.25,3529.95,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
6398,71,1,1,106.0,7723.7,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1
6399,55,1,1,73.1,4144.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6400,72,1,0,59.75,4265.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6401,3,1,1,55.1,154.65,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6402,54,1,1,59.8,3246.45,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
6403,72,1,1,116.6,8337.45,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
6404,52,1,1,109.3,5731.4,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1
6405,60,1,1,101.4,6176.6,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
6406,39,0,1,50.65,1905.4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
6407,15,1,0,56.15,931.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
6408,69,1,1,106.5,7348.8,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
6409,43,1,1,19.2,776.25,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
6410,63,1,0,83.0,5243.05,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
6411,2,1,0,70.1,141.65,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
6412,72,1,1,108.3,7679.65,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1
6413,32,1,1,91.05,2954.5,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
6414,40,1,0,25.25,1006.9,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
6415,58,0,1,45.35,2540.1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
6416,67,0,0,43.9,3097.2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
6417,51,1,1,77.5,3807.35,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0
6418,31,1,1,79.3,2484.0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
6419,69,1,1,84.9,5785.65,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
6420,32,1,1,79.25,2619.15,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
6421,21,1,0,71.05,1524.85,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
6422,52,1,0,53.75,2790.65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6423,72,1,0,24.25,1784.5,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
6424,72,0,1,54.2,3937.45,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
6425,52,0,0,44.25,2276.1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
6426,41,1,0,50.05,2029.05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6427,41,1,0,20.15,802.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6428,6,1,1,69.25,418.4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6429,67,1,1,69.35,4653.25,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
6430,16,1,0,19.35,275.9,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
6431,17,1,0,19.15,343.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
6432,35,1,0,61.0,2130.45,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6433,58,1,0,20.5,1191.4,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
6434,1,1,1,50.5,50.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6435,52,0,0,50.2,2554.0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1
6436,70,1,0,79.6,5589.45,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
6437,19,1,1,24.9,467.7,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1
6438,1,1,1,74.4,74.4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
6439,35,1,1,106.9,3756.45,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0
6440,32,1,1,101.35,3334.9,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
6441,17,1,1,55.35,920.5,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
6442,67,1,0,50.55,3431.75,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
6443,9,1,0,19.5,150.35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
